truth	split	pph2_class	pph2_prob	dScore	Score1	Nobs	NormASA	dVol	dProp	Bfact	CpG	IdPmax	IdQmin	PFamHitBool
d	training	neutral	0.016	+0.666	-1.538	33					1	30.224	80.49	
d	training	deleterious	0.999	+2.646	-1.293	33					0			1
d	training	deleterious	0.897	+3.348	-1.622	29					1	0.881	83.28	1
d	training	deleterious	0.999	+2.642	-1.293	31					2			1
d	training	deleterious	0.996	+1.551	-1.162	31					0			1
d	training	deleterious	0.986	+3.445	-1.802	50					0	0.199	42.34	1
d	training	deleterious	0.961	+2.340	-1.802	50					0	0.695	42.34	1
d	training	neutral	0.16	+0.412	-2.016	50					0	8.969	42.34	1
d	training	deleterious	0.998	+2.755	-1.253	68					2	0.202	8.12	0
d	training	deleterious	0.999	+2.907	-1.111	68					0			0
d	training	deleterious	0.994	+2.229	-1.129	68					1	1.839	40.78	0
d	training	deleterious	1	+3.842	-1.111	70					1			0
d	validation	deleterious	0.998	+2.810	-1.253	70					0	0.127	8.12	0
d	training	deleterious	0.999	+2.385	-1.073	87					0			0
d	training	deleterious	0.999	+2.960	-1.073	87					2			0
d	validation	deleterious	0.999	+2.964	-1.073	87					0			0
d	training	deleterious	1	+3.002	-1.059	68					2	0.149	13.45	1
d	training	deleterious	0.999	+2.685	-0.924	31					0			0
d	training	deleterious	1	+2.907	-1.111	31					0			1
d	training	deleterious	0.999	+2.346	-1.314	34					0	0.058	2.86	1
d	training	deleterious	1	+2.941	-0.809	37					1			1
d	training	deleterious	0.999	+2.337	-1.150	38					0	0.184	4.09	1
d	training	deleterious	0.67	+1.670	-1.348	37					0	3.365	73.80	1
d	training	deleterious	0.989	+3.335	-1.442	37					1	0.539	34.01	1
d	training	deleterious	0.988	+1.843	-1.442	37					1	0.835	34.01	1
d	training	deleterious	0.985	+2.358	-1.377	37					0	0.635	34.01	1
d	training	deleterious	0.999	+2.786	-1.194	37					0			1
d	validation	deleterious	0.998	+2.082	-1.184	37					1			1
d	training	deleterious	1	+3.956	-1.184	37					1			1
d	training	deleterious	0.999	+2.771	-1.232	37					0	0.060	4.09	1
d	validation	deleterious	0.999	+2.310	-1.067	37					0			1
d	training	neutral	0.113	+1.145	-2.187	38					0	2.859	85.83	1
d	training	deleterious	0.972	+2.489	-1.421	38					0	1.527	63.36	1
d	training	deleterious	1	+2.812	-1.111	35					0			1
d	training	deleterious	1	+3.842	-1.101	35					1			1
d	training	neutral	0.096	+0.874	-1.375	36					0	25.136	73.93	1
d	training	deleterious	1	+2.846	-0.763	34					0			1
d	training	deleterious	0.994	+2.055	-1.184	34					2			0
d	training	deleterious	0.999	+2.781	-1.194	36					2			1
d	training	deleterious	0.995	+1.562	-1.278	39					0	0.379	4.27	1
d	training	deleterious	0.998	+2.009	-1.194	38					0			1
d	training	deleterious	0.999	+2.487	-1.210	38					0			1
d	training	deleterious	1	+2.941	-0.809	42					2			1
d	validation	neutral	0.007	+0.232	-1.753	39					0	31.632	84.24	1
d	training	deleterious	0.999	+2.690	-1.194	39					0			1
d	training	deleterious	1	+2.784	-0.966	39					2			1
d	training	deleterious	0.688	+2.004	-1.495	39					0	4.007	73.74	1
d	training	deleterious	0.926	+2.037	-1.236	38					1	2.025	34.01	0
d	training	deleterious	0.999	+2.434	-0.966	40					0			1
d	training	deleterious	0.708	+2.266	-1.399	32					2	2.467	73.80	0
d	training	neutral	0.004	+0.720	-2.072	33					1	14.105	87.08	0
d	validation	deleterious	0.721	+1.830	-1.477	38					0	3.117	68.32	1
d	training	neutral	0.305	+2.256	-1.539	41					0	1.692	93.77	0
d	training	neutral	0.001	-0.299	-2.136	39					1	30.387	85.83	0
d	training	neutral	0.399	+1.099	-1.132	39					0	15.537	70.65	1
d	training	deleterious	0.991	+1.854	-1.281	33					0			0
d	validation	deleterious	0.998	+2.960	-1.073	37					2			0
d	training	deleterious	0.998	+2.960	-1.073	37					2			0
d	training	deleterious	0.998	+2.960	-1.073	37					2			0
d	validation	deleterious	0.722	+2.041	-1.187	35					0	3.565	71.16	0
d	training	deleterious	0.909	+2.820	-1.188	34					0	1.659	71.43	0
d	training	deleterious	0.998	+3.230	-1.067	34					1			0
d	training	deleterious	0.999	+2.758	-0.763	33					0			0
d	training	deleterious	0.982	+3.092	-1.233	36					1	2.020	63.69	1
d	validation	deleterious	0.985	+2.358	-1.377	32					0	0.635	34.01	1
d	training	neutral	0.031	+1.289	-1.442	34					1	32.173	84.31	0
d	training	deleterious	0.988	+2.724	-1.059	35					2	2.509	63.36	1
d	training	deleterious	0.986	+3.260	-1.121	34					1	1.255	83.93	1
d	training	deleterious	0.999	+3.295	-1.129	32					1	0.271	22.86	1
d	training	deleterious	0.997	+2.418	-0.998	32					0			0
d	training	deleterious	0.989	+3.265	-1.368	31					0	0.620	34.01	1
d	training	deleterious	0.694	+2.252	-1.838	31					0	2.018	83.95	1
d	training	deleterious	0.985	+2.047	-1.212	34					2	1.719	39.37	1
d	training	deleterious	0.962	+2.780	-1.097	38					2	1.388	70.65	0
d	training	deleterious	0.99	+2.370	-1.063	35					1	0.997	21.28	0
d	training	deleterious	1	+2.423	-0.901	159					0	1.048	23.14	1
d	training	neutral	0.002	-0.839	-2.735	159					2	22.493	83.55	1
d	training	neutral	0.008	+0.198	-2.292	157					0	25.810	81.49	1
d	training	deleterious	0.82	+1.861	-2.147	156					0	1.771	62.21	1
d	training	deleterious	1	+3.057	-0.680	156					0	0.531	26.22	1
d	training	deleterious	0.671	+2.488	-2.144	154					1	2.895	78.41	1
d	training	deleterious	0.984	+2.630	-1.422	86					2	0.870	53.91	0
d	training	deleterious	1	+3.124	-0.890	86					0			0
d	training	neutral	0.066	+1.661	-2.033	86					0	4.052	87.87	0
d	training	deleterious	0.775	+2.454	-1.614	87					2	1.841	84.91	0
d	training	deleterious	1	+2.006	-0.922	87					2			1
d	training	deleterious	1	+2.992	-0.922	87					0			1
d	training	deleterious	0.999	+3.044	-1.023	87					2	0.535	36.12	1
d	training	deleterious	1	+3.124	-0.890	86					0			1
d	training	deleterious	0.982	+1.982	-1.475	125					2	2.258	50.94	1
d	training	deleterious	1	+2.707	-0.849	125					0			1
d	training	deleterious	0.996	+2.644	-1.405	125					2	0.870	50.94	1
d	training	deleterious	0.996	+2.794	-1.405	125					0	0.815	50.94	1
d	training	deleterious	1	+2.802	-0.830	125					0			1
d	training	deleterious	1	+2.352	-0.810	125					1			1
d	training	deleterious	1	+3.066	-0.903	125					1			1
d	training	deleterious	1	+2.198	-0.999	125					2			1
d	training	deleterious	0.999	+3.083	-1.051	125					0	0.551	43.94	1
d	training	deleterious	1	+2.727	-0.795	125					0			1
d	training	deleterious	0.999	+2.943	-1.070	126					0	1.100	34.23	1
d	validation	deleterious	0.994	+3.566	-1.459	126					1	0.795	50.67	1
d	training	deleterious	0.985	+2.006	-1.136	126					2	4.856	50.67	1
d	training	deleterious	0.67	+2.707	-2.339	126					1	1.034	91.64	1
d	training	deleterious	1	+2.928	-0.676	126					0			1
d	training	deleterious	0.833	+1.546	-1.067	126					2	19.938	57.95	1
d	training	deleterious	0.998	+3.067	-1.067	126					0	1.040	57.95	1
d	training	deleterious	1	+4.308	-0.953	126					1			1
d	training	deleterious	1	+2.731	-0.676	127					0			1
d	training	deleterious	1	+3.196	-0.676	127					2			1
d	training	deleterious	1	+2.292	-1.104	127					0			1
d	training	deleterious	1	+3.079	-0.927	128					0			1
d	training	neutral	0.33	+1.287	-1.409	128					0	25.558	66.31	1
d	validation	deleterious	1	+2.658	-0.891	128					0			1
d	training	deleterious	1	+2.583	-0.973	128					0			1
d	training	deleterious	0.999	+2.661	-1.069	128					0	0.793	43.94	1
d	validation	deleterious	0.961	+2.310	-1.816	129					2	1.114	65.23	1
d	training	deleterious	1	+4.073	-0.953	130					1			1
d	validation	deleterious	1	+3.216	-0.953	130					1			1
d	training	deleterious	1	+2.344	-0.953	130					1			1
d	training	deleterious	0.887	+2.016	-1.984	130					1	1.518	83.29	1
d	training	deleterious	0.999	+2.602	-1.015	130					0	1.122	38.54	1
d	training	deleterious	1	+2.873	-0.901	130					2			1
d	training	deleterious	0.993	+2.110	-1.156	130					1	3.033	50.94	1
d	training	deleterious	0.992	+1.852	-1.156	130					0	2.552	50.94	1
d	training	deleterious	0.997	+2.284	-0.957	130					0	2.770	32.88	1
d	training	deleterious	1	+2.298	-0.999	130					0			1
d	training	deleterious	0.915	+2.463	-2.433	130					1	1.006	63.07	1
d	validation	deleterious	0.779	+3.075	-1.901	64					0	0.908	92.45	1
d	training	deleterious	0.992	+1.951	-1.300	131					0	2.024	53.91	1
d	training	deleterious	1	+2.731	-0.676	130					0			1
d	training	deleterious	0.501	+1.944	-2.900	130					1	1.466	92.45	1
d	training	deleterious	0.987	+3.580	-1.528	130					1	0.544	63.07	1
d	training	neutral	0.311	+1.700	-2.106	130					0	2.428	92.45	1
d	training	deleterious	1	+3.910	-0.891	130					0			1
d	training	deleterious	0.998	+2.774	-1.136	130					0	0.911	50.13	1
d	training	deleterious	0.998	+2.418	-0.965	130					0	2.238	40.70	1
d	training	deleterious	0.937	+2.016	-1.733	129					0	2.426	53.91	1
d	training	deleterious	0.998	+2.437	-1.136	130					0	1.224	49.87	1
d	training	deleterious	0.986	+1.468	-0.907	130					0	9.213	37.47	1
d	training	deleterious	0.936	+2.425	-1.655	130					2	2.146	73.85	1
d	validation	deleterious	0.913	+2.388	-1.655	130					2	2.336	73.85	1
d	training	deleterious	1	+2.292	-1.104	129					0			1
d	validation	deleterious	0.969	+1.759	-1.130	129					2	3.621	64.69	1
d	training	deleterious	0.744	+1.595	-1.185	129					0	31.264	64.69	1
d	validation	deleterious	0.956	+2.503	-1.615	128					2	1.473	77.36	1
d	validation	deleterious	0.995	+2.353	-1.325	127					0	1.483	50.94	1
d	training	deleterious	1	+2.727	-0.795	127					0			1
d	training	deleterious	1	+3.077	-0.795	127					2			1
d	training	deleterious	1	+2.529	-0.795	127					0			1
d	training	deleterious	1	+1.919	-0.928	127					0			1
d	training	deleterious	0.968	+2.130	-1.828	126					2	1.475	50.94	1
d	training	deleterious	0.999	+3.028	-0.981	126					2	0.819	50.13	1
d	training	neutral	0.299	+0.989	-1.634	126					0	7.868	83.83	1
d	training	deleterious	0.99	+2.476	-1.573	121					0	0.909	50.94	1
d	training	deleterious	0.99	+2.491	-1.573	121					2	1.197	50.94	1
d	training	deleterious	0.998	+2.498	-1.115	119					0	1.601	36.12	1
d	validation	deleterious	1	+2.219	-0.922	113					0			1
d	training	deleterious	0.992	+2.906	-1.229	112					2	1.451	73.85	1
d	training	deleterious	1	+2.006	-0.922	112					2			1
d	training	deleterious	1	+2.219	-0.922	112					0			1
d	training	deleterious	1	+3.150	-0.922	112					0			1
d	training	deleterious	1	+3.756	-0.833	107					0			1
d	validation	deleterious	1	+2.462	-0.833	107					0			1
d	validation	deleterious	0.999	+2.994	-1.126	111					0	0.701	43.94	1
d	training	deleterious	0.998	+2.548	-1.126	111					2	1.857	43.94	1
d	training	deleterious	0.998	+2.029	-1.146	33					1			1
d	training	deleterious	0.659	+1.964	-1.535	33					0	2.127	86.64	1
d	training	deleterious	0.933	+2.116	-1.331	32					1	1.208	65.46	1
d	training	deleterious	0.999	+2.395	-1.039	33					0			1
d	training	neutral	0.03	+0.416	-1.332	33					1	22.023	81.11	1
d	training	deleterious	0.701	+1.856	-1.459	34					1	3.953	74.24	1
d	training	neutral	0.061	+1.216	-2.007	35					2	6.097	88.17	1
d	training	neutral	0.076	+0.604	-1.567	33					0	8.520	81.11	1
d	training	deleterious	0.999	+2.128	-1.035	40	0.241	-23	0.25	-1.12	0			1
d	training	deleterious	1	+2.942	-1.166	225	0.029	-55	1.07	0.12	0	2.196	75.44	1
d	training	deleterious	1	+3.091	-0.640	240	0.299	80	0.73	0.72	0			0
d	training	deleterious	0.823	+1.837	-1.061	271	0.094	54	1.67	1.07	1	28.650	57.70	0
d	training	deleterious	1	+4.116	-0.976	274	0.004	-65	1.66	-0.81	1	0.521	57.70	0
d	training	deleterious	0.981	+2.342	-1.527	338	0.096	10	1.75	-0.39	0	2.673	57.70	1
d	training	neutral	0.049	+1.124	-1.896	341					0	34.911	86.74	1
d	training	deleterious	0.717	+1.643	-0.975	337	0.356	78	0.75	-0.48	0	23.336	78.56	1
d	training	deleterious	1	+3.160	-0.750	241		61	0.68	-1.10	2			1
d	training	deleterious	0.994	+2.275	-0.894	239	0.184	29	0.02	-1.18	0	6.618	78.56	1
d	training	deleterious	0.973	+1.677	-1.011	231	0.047	-20	1.03	0.38	1	20.428	57.70	1
d	training	deleterious	1	+2.759	-0.707	255					0	0.505	10.30	1
d	training	deleterious	0.999	+2.629	-1.076	255					0	1.076	31.38	1
d	training	deleterious	0.973	+2.150	-0.948	259					2	4.436	85.01	1
d	training	deleterious	1	+2.668	-0.925	259					0	0.597	12.41	1
d	training	deleterious	0.981	+2.378	-0.921	259					0	9.783	85.01	1
d	training	deleterious	1	+2.589	-0.943	274					1	0.180	11.01	1
d	training	deleterious	1	+2.555	-0.943	277					1	0.338	11.01	1
d	training	deleterious	0.944	+1.649	-0.938	278					1	12.726	59.48	1
d	training	deleterious	0.896	+1.192	-1.503	230					1	5.628	35.83	1
d	validation	deleterious	0.866	+2.255	-1.877	208					0	1.780	85.01	1
d	training	neutral	0.044	+0.618	-2.259	210					0	3.863	85.01	1
d	training	deleterious	0.998	+4.088	-1.052	198					1	0.562	79.63	1
d	training	deleterious	0.999	+2.809	-1.250	54					2	0.325	14.97	1
d	training	deleterious	1	+3.390	-0.585	232					1			1
d	training	neutral	0.043	+0.591	-2.099	190					0	9.020	86.94	1
d	training	deleterious	1	+2.704	-0.821	237					2			1
d	validation	deleterious	1	+3.051	-0.870	237					3	0.766	28.25	1
d	training	deleterious	1	+3.320	-0.797	237					2	0.739	28.25	1
d	training	deleterious	1	+2.868	-0.756	233					1	1.285	30.30	1
d	training	deleterious	1	+2.746	-0.682	232					0			1
d	training	deleterious	0.939	+1.560	-0.931	217					0	5.805	90.49	1
d	training	neutral	0.001	+0.511	-1.666	15					0	27.855	79.81	0
d	training	deleterious	1	+2.883	-1.039	28	0.058	-55	1.07	0.13	2			1
d	training	deleterious	0.998	+2.513	-1.184	28	0.385	-61	0.68	0.30	1			1
d	training	deleterious	0.809	+1.179	-1.398	28		-1	0.27	-0.35	2	2.496	55.87	1
d	training	deleterious	0.99	+1.444	-1.241	25	0.136	-23	0.03	-0.10	0			1
d	training	deleterious	0.999	+1.769	-0.861	26		28	0.29	-0.29	0			1
d	training	deleterious	0.972	+1.763	-1.435	26	0.073	-113	0.91	0.39	3	2.400	55.87	1
d	training	deleterious	0.997	+2.255	-1.255	28	0.262	79	0.48	-0.84		0.717	31.92	1
d	training	deleterious	1	+2.746	-1.411	28	0.018	82	0.96	-0.82	1	0.987	46.48	1
d	training	neutral	0.4	+0.895	-1.379	28	0.307	23	0.03	-0.56	0	8.867	46.48	1
d	training	neutral	0.15	+0.436	-1.792	27	0.256	-51	0.7	0.05	0	7.851	57.75	1
d	training	deleterious	0.971	+2.143	-1.487	28	0.149	-79	0.82	-0.95	0	1.596	46.48	1
d	training	deleterious	0.517	+1.713	-1.772	29	0.600	-42	0.58	0.08	2	1.934	71.36	1
d	training	deleterious	0.999	+2.237	-0.966	29	0.180	-23	0.25	-0.56	0			1
d	validation	deleterious	0.988	+2.895	-1.150	29	0.095	-23	1.19	-0.26	0	0.967	73.71	1
d	training	neutral	0.004	+0.341	-1.732	24					0	15.212	93.92	1
d	training	deleterious	0.751	+3.320	-1.683	29					1	0.574	86.42	1
d	training	deleterious	1	+2.715	-0.921	105					0	0.210	8.58	1
d	training	deleterious	0.986	+2.315	-1.693	103					2	1.056	42.48	1
d	training	deleterious	1	+4.032	-1.075	101					1	0.177	17.02	1
d	training	deleterious	1	+3.316	-1.075	101					1	0.302	17.02	1
d	training	deleterious	0.546	+1.784	-2.250	102					1	1.765	90.37	1
d	training	neutral	0.404	+0.978	-1.961	92					2	3.743	62.14	1
d	training	deleterious	0.903	+1.569	-1.207	92					2	13.665	62.14	1
d	training	deleterious	1	+3.196	-0.676	62					0			0
d	training	neutral	0.406	+1.687	-1.285	28					1	7.306	88.96	1
d	training	deleterious	0.995	+1.259	-1.201	28					1			1
d	training	neutral	0.285	+1.491	-1.432	28					0	5.540	86.50	1
d	training	deleterious	0.88	+2.746	-1.432	28					0	1.469	86.50	1
d	training	deleterious	0.801	+1.423	-1.329	28					2	2.439	54.60	1
d	validation	deleterious	1	+3.860	-1.239	28					1			1
d	training	deleterious	0.959	+2.380	-1.527	28					0	1.247	54.60	1
d	training	neutral	0.005	+0.201	-1.711	26					2	44.104	86.50	1
d	training	deleterious	0.999	+3.441	-1.198	34					2			1
d	training	deleterious	0.998	+1.937	-1.198	34					0			1
d	training	deleterious	0.999	+2.159	-1.201	34					0			1
d	training	deleterious	0.999	+2.606	-1.201	34					0			1
d	training	deleterious	0.999	+1.769	-0.861	34					0			1
d	training	deleterious	0.996	+1.551	-1.162	34					0			1
d	training	deleterious	0.999	+2.777	-1.162	34					0			1
d	training	deleterious	0.636	+3.226	-1.931	32					1	0.619	93.25	1
d	training	deleterious	0.999	+2.728	-1.212	32					0			1
d	training	deleterious	1	+2.711	-1.039	32					2			1
d	training	deleterious	0.999	+2.501	-1.096	32					0			1
d	training	deleterious	0.996	+2.415	-1.302	51					0	1.460	54.98	1
d	training	deleterious	0.958	+2.406	-1.279	50					1	1.048	73.25	0
d	validation	neutral	0.477	+1.825	-1.827	50					0	1.754	64.68	0
d	training	deleterious	0.999	+2.978	-1.036	62					0			0
d	training	deleterious	0.931	+3.294	-1.541	64					0	0.613	62.41	0
d	validation	deleterious	0.997	+3.458	-1.181	38					0			0
d	training	deleterious	1	+2.385	-0.861	36					0			1
d	validation	deleterious	0.912	+1.766	-1.363	37					1	0.949	15.94	0
d	training	neutral	0.107	+1.590	-1.720	34					0	2.756	82.02	0
d	training	deleterious	0.985	+1.551	-1.162	38					0			0
d	training	deleterious	0.817	+1.551	-1.103	32					2	8.660	32.90	0
d	training	deleterious	0.989	+2.626	-1.444	38					0	1.037	45.38	1
d	validation	neutral	0.004	+0.536	-2.346	60					0	41.367	86.14	1
d	validation	deleterious	1	+3.137	-0.705	125					1			1
d	training	deleterious	1	+2.265	-1.002	126					1			1
d	training	deleterious	1	+2.284	-0.848	124					1			1
d	training	deleterious	0.992	+2.656	-1.351	124					2	1.397	57.95	1
d	training	deleterious	1	+2.477	-0.809	58					0			1
d	training	deleterious	1	+2.863	-1.184	56					1			1
d	training	deleterious	1	+2.434	-0.966	53					1			1
d	training	neutral	0.243	+1.491	-1.790	53					2	4.386	87.86	1
d	validation	deleterious	0.999	+2.082	-1.184	54					1			1
d	training	deleterious	1	+2.941	-0.809	43					1			1
d	training	neutral	0.016	+0.559	-1.189	28					0	22.463	75.62	0
d	training	neutral	0.023	+0.490	-2.253	70					0	1.642	82.19	0
d	training	neutral	0.04	+1.613	-1.945	81					0	4.496	91.78	0
d	training	deleterious	0.998	+3.651	-1.442	204					1	0.221	40.27	1
d	training	deleterious	0.999	+2.649	-1.358	203					0			1
d	training	deleterious	1	+2.883	-0.906	32					3			0
d	training	deleterious	1	+2.513	-1.184	85					1			1
d	training	deleterious	0.999	+2.082	-1.184	85					1			1
d	training	deleterious	1	+3.956	-1.184	84					1			0
d	training	deleterious	0.998	+3.422	-1.582	45					1			1
d	training	deleterious	0.995	+3.083	-1.461	63					0			0
d	training	deleterious	0.987	+1.207	-1.410	37					0			1
d	training	deleterious	0.998	+2.607	-1.008	37					1			0
d	training	deleterious	0.999	+2.786	-1.194	32					0			1
d	training	deleterious	1	+3.230	-1.067	32					1			1
d	training	deleterious	1	+3.956	-1.184	34					1			1
d	training	deleterious	0.994	+2.082	-1.184	35					1			0
d	training	deleterious	0.999	+2.781	-1.194	33					2			1
d	training	deleterious	1	+2.903	-1.111	35					2			1
d	training	deleterious	0.932	+1.668	-1.487	63	0.519	55	1.07	0.39	1	0.741	11.34	0
d	training	deleterious	0.793	+1.292	-1.947	63	0.376	-42	0.58	-0.00	0	0.544	12.19	0
d	training	deleterious	1	+2.240	-1.600	63	0.038	65	1.66	-0.02	2			0
d	training	deleterious	0.981	+3.288	-1.805	63	0.073	54	1.67	-0.35	1	0.488	84.25	1
d	training	deleterious	0.833	+2.663	-2.258	63	0.376	-65	1.66	-0.14	1	0.746	85.07	1
d	training	deleterious	0.911	+2.584	-2.274	63	0.190	-119	0.01	-0.22	2	0.738	85.07	1
d	training	neutral	0.044	+0.649	-1.670	63		27	0.11	-0.27	0	14.257	85.07	1
d	training	deleterious	0.999	+2.247	-1.465	63	0.050	23	0.11	-1.13	1			1
d	training	deleterious	0.511	-0.275	-1.682	63	0.008	27	0.11	-1.03	1	4.619	12.30	1
d	training	deleterious	0.998	+1.716	-1.306	63	0.011	29	0.02	0.28	1	0.532	12.12	1
d	training	deleterious	0.994	+1.549	-1.582	63	0.252	-29	0.56	-0.20	1			1
d	training	deleterious	0.999	+3.187	-1.582	63	0.073	-65	1.66	0.74	1			1
d	training	deleterious	0.998	+2.330	-1.582	63	0.073	-20	1.03	0.74	1			1
d	training	deleterious	0.76	+1.250	-1.630	63	0.204	-27	0.11	-0.22	2	1.062	12.23	0
d	training	neutral	0.484	+0.399	-1.466	63	0.097	52	0.44	0.34	0	3.044	11.30	0
d	training	deleterious	0.999	+2.839	-1.704	63		-82	0.12	-0.38	0	0.146	8.00	1
d	training	deleterious	0.855	+2.134	-1.543	62		-55	1.07	-0.84	2	2.275	92.07	1
d	training	neutral	0.309	+1.226	-1.704	62	0.209	-113	0.91	0.10	3	5.896	92.07	1
d	training	neutral	0.264	+1.606	-1.704	62	0.209	-29	0.56	0.10	1	3.156	92.07	1
d	training	deleterious	0.947	+3.479	-1.704	62	0.209	54	1.67	0.10	1	0.333	92.07	1
d	training	deleterious	0.999	+2.208	-1.488	62		-29	1.19	-0.66	0	0.232	12.76	1
d	training	deleterious	0.96	+1.860	-1.560	62	0.034	113	0.91	-0.58	1	9.870	92.07	1
d	validation	deleterious	0.99	+1.817	-1.519	62	0.472	23	0.25	-0.73	0			1
d	training	neutral	0.229	+1.252	-1.799	60		-51	0.7	-0.73	0	7.562	92.07	1
d	training	neutral	0.477	+1.399	-1.603	58	0.150	30	1.3	-0.25	0	2.445	92.07	1
d	validation	deleterious	0.999	+1.831	-1.236	56	0.135	-23	0.25	-0.48	0			1
d	training	deleterious	0.996	+2.369	-1.113	29		-2	1.48	-0.65	0			0
d	training	deleterious	0.999	+2.237	-0.966	31					0			1
d	training	deleterious	0.997	+2.690	-1.194	33					0			0
d	validation	deleterious	0.995	+2.777	-1.162	29					0			0
d	training	deleterious	0.997	+2.786	-1.194	32					0			0
d	training	deleterious	0.994	+2.642	-1.293	27					2			0
d	training	neutral	0.158	+0.824	-1.440	42					0	10.142	42.34	0
d	training	deleterious	0.555	+1.698	-2.107	44					0	1.533	85.40	1
d	training	deleterious	1	+4.229	-1.002	44					1			0
