truth	split	pph2_class	pph2_prob	dScore	Score1	Nobs	NormASA	dVol	dProp	Bfact	CpG	IdPmax	IdQmin	PFamHitBool
d	training	deleterious	0.994	+1.291	-1.231	176	0.008	-51	0.7	-1.56	0	10.354	42.11	1
d	training	deleterious	1	+3.196	-0.676	175	0.023	113	0.91	-1.13	0			1
d	training	deleterious	0.851	+0.730	-2.385	176	0.518	47	0.77	-0.44	1	8.752	54.04	1
d	training	deleterious	0.998	+2.053	-1.341	28					1	1.695	45.96	0
d	training	deleterious	1	+2.811	-0.902	244		57	0.98	-0.47	0	3.044	76.87	1
d	training	neutral	0	+0.020	-2.501	131	0.663	-27	0.29	2.94	2	21.200	92.59	1
d	training	deleterious	1	+3.263	-0.948	128	0.146	-55	1.07	-0.71	0	0.800	53.97	1
d	training	deleterious	1	+2.611	-0.907	455	0.308	55	1.07	-0.90	1	1.107	26.10	1
d	training	deleterious	1	+2.239	-1.054	457	0.085	-6	1.75	-1.02	1	3.587	52.40	1
d	validation	deleterious	1	+2.115	-0.676	456	0.506	28	0.29	-1.03	0			1
d	training	deleterious	1	+2.027	-1.212	50	0.045	-51	0.7	-0.85	0			1
d	training	deleterious	1	+2.762	-0.809	51	0.598	80	0.73	0.02	0			1
d	training	deleterious	1	+2.237	-0.966	51	0.195	-23	0.25	-0.79	0			1
d	training	deleterious	1	+2.542	-1.423	45		6	1.68	-1.05	0	1.491	58.53	1
d	training	neutral	0.214	+1.112	-1.558	54	0.440	-65	1.66	-0.64		42.718	90.05	1
d	training	deleterious	0.999	+1.847	-1.791	55	0.025	-29	1.19	-1.14	0	4.332	90.05	1
d	training	deleterious	0.999	+3.311	-1.554	56	0.705	-65	1.66	-0.82	1	1.642	90.05	1
d	training	deleterious	0.986	+2.087	-1.330	91					0	3.465	81.99	1
d	training	deleterious	0.907	+2.132	-1.722	55					0	3.640	82.70	0
d	training	neutral	0.498	+2.121	-1.696	49					0	3.079	89.81	0
d	training	deleterious	0.993	+1.677	-1.358	38					2			0
d	training	deleterious	1	+2.568	-1.398	30	0.325	-20	1.03	-0.32	1			1
d	training	deleterious	0.989	+1.901	-1.489	30	0.586	-32	0.12	0.56	2			1
d	training	deleterious	1	+2.486	-1.412	30	0.476	85	0.25	0.25	0			1
d	training	deleterious	0.999	+2.460	-1.208	30	0.642	6	1.75	0.28	2			1
d	validation	deleterious	1	+2.351	-1.065	99					0			1
d	training	deleterious	1	+1.781	-1.095	81	0.048	30	1.3	0.90	0	9.859	81.63	1
d	training	deleterious	1	+3.898	-1.064	78	0.009	-65	1.66	-0.65	1			1
d	training	deleterious	1	+3.039	-0.941	78	0.007	-55	1.07	-0.09	2			1
d	training	deleterious	1	+1.919	-0.975	74		-3	0.14	-0.35	0			1
d	validation	deleterious	0.988	+1.885	-1.369	33					0	1.309	82.75	0
d	training	deleterious	1	+1.705	-1.255	37					1			1
d	training	deleterious	0.999	+1.411	-1.260	51					0			0
d	training	deleterious	1	+3.052	-1.139	51					1			1
d	training	deleterious	1	+2.051	-1.245	51					0			1
d	training	deleterious	1	+1.705	-1.255	54					1			1
d	training	deleterious	1	+2.632	-1.208	64					2			1
d	training	deleterious	1	+3.842	-1.101	41					1			1
d	validation	deleterious	1	+2.140	-1.101	41					1			1
d	training	deleterious	1	+3.026	-0.763	41					2			1
d	training	deleterious	1	+2.464	-1.188	46					0	1.341	57.73	1
d	training	deleterious	1	+3.750	-1.460	42					1	0.189	40.31	1
d	training	deleterious	0.997	+2.411	-1.347	35					2	1.976	50.54	0
d	validation	deleterious	0.996	+2.810	-2.252	164					1	1.335	88.06	1
d	validation	neutral	0.025	+1.659	-3.008	165					0	2.989	93.68	1
d	training	deleterious	1	+3.522	-1.227	164					0	1.370	72.01	0
d	training	deleterious	0.999	+2.970	-1.178	183					2	1.264	74.00	0
d	training	deleterious	0.999	+2.837	-1.319	183					0	1.281	77.75	0
d	validation	deleterious	0.989	+2.422	-1.233	184					1	3.504	84.19	0
d	training	deleterious	0.999	+2.327	-1.196	183					0	1.241	76.46	1
d	training	deleterious	0.998	+2.421	-1.320	184					0	1.761	60.30	1
d	training	deleterious	0.907	+2.001	-2.080	175					2	2.378	74.00	1
d	training	deleterious	0.998	+2.580	-1.252	49					2	1.470	67.80	0
d	training	neutral	0.495	+1.429	-2.490	85					0	2.008	81.24	1
d	training	neutral	0	-1.251	-3.835	55					2	8.139	90.94	0
d	training	deleterious	0.999	+2.165	-1.327	55					2	1.942	56.69	0
d	training	deleterious	1	+4.359	-0.922	54					1			0
d	training	deleterious	1	+4.124	-0.922	55					1			0
d	training	deleterious	1	+3.637	-1.634	52					1	0.275	58.77	0
d	training	deleterious	1	+1.957	-1.182	51					2	1.577	31.87	0
d	training	deleterious	0.856	+1.018	-1.771	52					1	13.574	63.45	0
d	training	deleterious	0.947	+1.612	-2.012	53						2.336	58.77	0
d	training	deleterious	0.992	+1.874	-1.821	65					0	3.649	45.03	1
d	training	deleterious	0.999	+1.696	-1.068	80					0			0
d	training	deleterious	1	+3.617	-1.146	65					0	0.679	62.68	1
d	training	deleterious	1	+3.847	-1.331	69		54	1.67	-0.41	1	0.307	52.08	1
d	training	deleterious	1	+2.248	-0.955	69					1	0.222	5.47	1
d	validation	deleterious	1	+4.229	-1.002	73					1			1
d	training	deleterious	1	+3.067	-0.741	67					1			0
d	training	deleterious	0.916	+1.748	-1.523	45					0	4.041	75.77	1
d	training	deleterious	1	+3.079	-0.927	44					0			0
d	training	deleterious	1	+2.540	-1.111	44					2	1.878	25.88	0
d	training	deleterious	1	+2.856	-0.927	44					0	0.728	20.81	0
d	training	neutral	0.075	+1.176	-2.158	66					1	5.670	92.36	0
d	training	deleterious	1	+2.244	-1.013	37					0			0
d	training	deleterious	1	+4.077	-1.101	36					1			1
d	training	deleterious	1	+2.344	-0.919	183	0.069	54	1.73	-0.96	0	1.207	26.76	1
d	training	neutral	0.18	+1.467	-1.722	28					0	3.688	86.94	0
d	training	deleterious	1	+4.308	-0.953	104					1			1
d	training	deleterious	1	+2.154	-0.977	104					0	0.922	11.22	1
d	training	deleterious	1	+2.402	-1.049	104					1	0.449	11.22	1
d	training	deleterious	1	+4.208	-1.049	104					1	0.065	11.22	1
d	validation	deleterious	1	+2.647	-1.251	80	0.049	24	0.52	-1.06	0	1.149	54.14	1
d	training	deleterious	1	+2.281	-1.210	53	0.565	-9	0.47	2.39	0			1
d	training	deleterious	1	+1.674	-1.079	53	0.225	-25	0.34	0.75	0			1
d	training	deleterious	0.822	+1.508	-1.868	50					0	2.170	74.01	1
d	training	deleterious	1	+2.332	-1.096	52	0.304	-104	0.48	2.43	0			1
d	training	deleterious	0.996	+2.692	-1.322	159	0.292	-55	1.07	1.02	2	1.925	85.61	1
d	training	deleterious	1	+2.451	-1.036	162	0.023	80	0.73	-0.46	0	4.847	70.98	1
d	training	deleterious	1	+2.814	-0.911	162		29	1.19	-0.85	0	1.510	56.12	1
d	training	neutral	0.195	+1.226	-1.662	166	0.479	-61	0.68	0.88	1	35.830	72.42	1
d	validation	neutral	0	+0.575	-1.903	163	0.561	-50	1.04	1.25	2	20.978	88.73	1
d	training	deleterious	0.993	+2.886	-1.339	162		23	0.11	1.11		2.976	80.58	1
d	validation	neutral	0	+0.719	-1.876	164	0.604	3	0.14	0.93	0	24.305	89.45	1
d	validation	deleterious	1	+2.284	-0.848	161	0.030	3	0.14	0.92	0			1
d	training	deleterious	0.977	+2.260	-1.868	161	0.057	65	1.66	0.70	2	3.199	76.74	1
d	training	deleterious	1	+1.656	-1.116	99	0.018	-23	0.03	-0.69	0	9.492	56.64	1
d	training	neutral	0.116	+1.889	-1.950	99	0.442	-1	2.82	1.23	0	9.663	69.69	1
d	training	deleterious	1	+2.342	-0.790	101	0.483	29	0.02	1.41	0	2.556	48.89	1
d	training	neutral	0.119	+0.626	-1.663	101	0.155	52	0.44	0.80	0	16.023	68.58	1
d	training	neutral	0	+0.870	-1.921	105	0.663	-27	0.29	1.83	2	23.610	82.96	1
d	training	deleterious	1	+2.337	-1.056	108	0.090	-51	0.7	-0.31	0	1.970	58.63	1
d	training	deleterious	1	+2.716	-0.897	108	0.216	23	0.25	-0.75	0			1
d	training	deleterious	1	+2.422	-0.922	108	0.517	-84	0.93	-0.76	0			1
d	training	deleterious	0.987	+2.273	-2.040	94	0.159	82	0.96	1.69	0	1.305	81.42	1
d	training	neutral	0.091	+1.490	-2.414	108					0	6.617	92.26	1
d	training	deleterious	0.973	+1.574	-2.475	112	0.014	51	0.7	-0.99	0	2.450	81.42	1
d	training	neutral	0.09	+1.034	-1.569	113	0.915	-51	0.46	4.75	0	27.974	57.96	1
d	validation	deleterious	1	+2.357	-0.759	115	0.126	29	0.02	0.85	0	3.540	50.22	1
d	validation	deleterious	1	+3.629	-0.785	114	0.287	42	0.58	0.34	0			1
d	training	deleterious	1	+2.489	-1.016	114	0.158	-59	0.59	-0.57		1.026	74.12	1
d	training	deleterious	1	+2.486	-0.922	114	0.205	-29	0.56	-0.51	1			1
d	training	deleterious	1	+2.273	-1.380	114	0.036	-101	0.85	-0.35	0	1.423	57.96	1
d	validation	deleterious	0.92	+1.220	-1.496	115	0.180	-51	0.7	-0.93	0	14.254	59.96	1
d	training	deleterious	1	+2.055	-0.858	114	0.724	28	0.29	-0.96	2	3.321	47.79	1
d	training	neutral	0.31	+1.277	-1.496	114	0.654	4	0.3	-0.71	0	14.798	73.45	1
d	training	deleterious	1	+2.246	-1.204	114	0.023	-51	0.7	-0.75	0	2.082	61.95	1
d	training	neutral	0.048	+0.898	-1.374	114	0.067	27	0.11	0.09	0	16.616	86.73	1
d	training	deleterious	0.998	+1.709	-1.313	113		-52	0.44	-0.75	2	3.170	62.17	1
d	training	deleterious	0.943	+0.788	-1.438	113	0.188	40	0.38	-0.48	0	19.030	60.62	1
d	validation	deleterious	0.922	+1.731	-1.472	112	0.300	-25	0.34	-0.32	0	4.802	57.30	1
d	training	deleterious	0.994	+1.384	-1.171	111	0.489	4	0.3	-0.98	0	10.555	52.21	1
d	training	deleterious	1	+3.035	-1.007	111		-55	1.07	-1.27	0	0.853	52.21	1
d	validation	deleterious	1	+2.865	-0.889	110	0.230	80	0.73	-0.62	0	2.763	67.04	1
d	training	deleterious	0.911	+1.819	-1.581	110	0.497	-78	0.75	0.19	0	4.664	73.45	1
d	training	deleterious	0.852	+2.395	-1.364	110	0.585	29	1.19	0.23	0	3.751	86.73	1
d	training	deleterious	1	+2.966	-1.080	110	0.008	-4	0.07	-0.77	0	1.922	60.62	1
d	training	deleterious	1	+2.608	-0.772	110		4	0.3	-1.08	0			1
d	validation	neutral	0.09	+0.088	-1.312	110		27	0.04	-0.66	1	22.047	81.19	1
d	training	deleterious	1	+1.865	-1.096	110	0.160	-23	0.03	-0.96	0	4.997	73.01	1
d	training	deleterious	1	+2.708	-0.935	111	0.072	-4	0.3	-0.88	0	0.817	28.10	1
d	training	deleterious	1	+3.199	-1.704	111	0.218	-65	1.66	-0.97	1	1.137	62.17	1
d	training	deleterious	1	+2.835	-1.704	111	0.218	-20	1.03	-0.97	1	1.754	62.17	1
d	training	deleterious	1	+2.486	-0.922	111	0.013	-29	0.56	-0.66	1			1
d	training	deleterious	1	+2.770	-0.772	111	0.023	55	1.07	-0.66	0			1
d	training	deleterious	1	+1.872	-0.970	111	0.075	-52	0.44	-0.53	2	3.367	42.92	1
d	training	deleterious	1	+2.684	-0.970	111	0.075	-2	1.48	-0.53	0	1.122	42.92	1
d	training	deleterious	1	+3.055	-0.657	111	0.184	80	0.73	-0.26	0			1
d	training	deleterious	1	+2.661	-0.972	111	0.073	23	0.03	-0.55	0	2.044	42.92	1
d	training	deleterious	1	+2.395	-0.922	111	0.047	-113	0.91	-0.70	1			1
d	training	deleterious	1	+2.486	-0.922	111	0.047	-29	0.56	-0.70	1			1
d	training	deleterious	1	+4.359	-0.922	111	0.047	54	1.67	-0.70	1			1
d	training	deleterious	1	+2.688	-0.912	111	0.022	-78	0.82	-0.73	2	1.081	42.92	1
d	training	deleterious	1	+1.981	-0.912	111	0.022	-27	0.11	-0.73	2	2.332	42.92	1
d	validation	deleterious	1	+2.350	-0.805	111		28	0.22	-1.11	0			1
d	training	deleterious	1	+2.232	-0.805	111		52	0.44	-1.11	0			1
d	training	deleterious	1	+2.422	-0.922	111	0.056	-84	0.93	-0.38	0			1
d	training	deleterious	1	+2.921	-1.237	111	0.568	101	0.85	-0.36	0	1.309	60.84	1
d	training	neutral	0.268	+0.995	-2.172	114	0.535	-23	0.11	0.42	2	5.958	73.45	1
d	training	deleterious	1	+3.015	-0.862	114	0.442	-82	0.96	0.26	0			1
d	training	deleterious	1	+2.118	-0.848	114	0.225	30	1.3	-0.06	1			1
d	training	deleterious	1	+2.770	-0.772	114	0.218	55	1.07	-0.78	1			1
d	training	deleterious	1	+2.397	-0.785	116		3	0.14	-0.88	0			1
d	training	deleterious	0.993	+2.241	-1.589	116		23	0.1	-0.75	0	3.137	77.88	1
d	training	deleterious	1	+2.617	-1.589	116		-53	1.09	-0.75	0	1.283	77.88	1
d	training	deleterious	0.993	+2.811	-2.257	116	0.761	-65	1.66	-0.29	1	1.278	90.27	1
d	training	deleterious	1	+3.922	-0.899	116	0.012	-82	0.12	-0.92	0			1
d	training	deleterious	1	+2.080	-0.895	116		1	0.27	-1.17	0	1.776	42.04	1
d	training	deleterious	1	+2.622	-1.132	116		23	0.25	-0.38	0	1.247	59.96	1
d	training	deleterious	0.901	+0.804	-1.048	116		-27	0.04	-1.02	0	16.142	59.96	1
d	training	deleterious	1	+2.685	-1.048	116	0.010	23	0.75	-0.57	0	2.460	58.63	1
d	training	deleterious	1	+3.129	-0.897	116	0.008	101	0.85	-0.80	0			1
d	validation	deleterious	1	+3.191	-0.902	116	0.007	-55	1.07	-0.87	2	0.771	51.99	1
d	training	deleterious	0.999	+2.147	-1.250	116		-51	0.7	-0.75	0	3.104	62.17	1
d	training	deleterious	0.895	+1.129	-1.110	116	0.010	-28	0.29	-0.63	0	21.094	60.40	1
d	training	deleterious	1	+2.096	-1.110	116	0.010	28	0.22	-0.63	1	4.961	60.40	1
d	training	deleterious	1	+1.916	-1.057	114	0.101	-23	0.03	-0.50	0	4.165	60.84	1
d	training	deleterious	0.606	+2.267	-2.126	113	1.073	82	0.96	1.36	0	1.382	92.92	1
d	training	deleterious	1	+2.350	-0.805	114		28	0.22	-0.27	0			1
d	training	deleterious	1	+2.304	-0.978	114	0.010	28	0.22	-0.78	0	1.992	57.74	1
d	training	deleterious	1	+2.388	-0.987	114	0.064	78	0.82	-0.37	0	2.174	57.74	1
d	training	deleterious	1	+2.684	-0.987	114	0.064	23	0.25	-0.37	0	1.052	57.74	1
d	training	deleterious	0.999	+2.023	-0.987	114	0.232	27	0.05	-0.27	0	1.992	57.74	1
d	training	deleterious	1	+3.874	-0.991	113	0.050	-85	0.25	0.56	0	0.456	42.04	1
d	training	deleterious	1	+3.531	-0.938	113	0.683	47	0.77	0.11	1	0.656	42.92	1
d	training	deleterious	1	+3.959	-0.862	113		-85	0.25	0.40	0			1
d	training	deleterious	0.993	+2.634	-1.543	113	0.011	-40	0.38	-0.44	0	1.543	90.27	1
d	training	deleterious	1	+2.698	-1.360	113	0.050	23	0.11	-0.37	1	3.087	74.12	1
d	training	deleterious	0.992	+1.958	-1.339	113	0.487	-78	0.75	0.24	0	3.928	70.13	1
d	training	deleterious	1	+2.742	-0.978	113	0.010	24	0.52	-0.50	0	0.990	57.96	1
d	training	deleterious	0.996	+1.954	-1.340	109	0.078	52	0.44	-0.02	0	4.289	62.17	1
d	validation	deleterious	1	+2.190	-1.267	109	0.128	-29	0.56	-0.07	1	3.735	70.13	1
d	training	deleterious	1	+4.063	-1.267	109	0.128	54	1.67	-0.07	1	0.328	70.13	1
d	training	deleterious	0.879	+2.490	-1.459	108	0.556	-61	0.68	0.82	1	1.693	92.92	1
d	training	deleterious	0.781	+1.943	-1.459	108	0.556	-84	0.93	0.82	1	3.918	92.92	1
d	training	deleterious	1	+3.874	-0.989	108	0.155	-85	0.25	-0.78	0	0.429	48.89	1
d	validation	neutral	0.01	-0.448	-1.597	108	0.134	3	0.14	-0.83	1	28.729	90.71	1
d	training	deleterious	1	+2.612	-1.093	108	0.417	-4	0.3	-0.88	0	1.288	44.25	1
d	training	deleterious	1	+2.396	-1.070	37					0			1
d	training	deleterious	1	+2.667	-1.250	37					0	0.929	26.30	1
d	training	deleterious	1	+2.376	-1.180	39					0	0.966	33.24	1
d	training	neutral	0.285	+1.236	-2.091	36					0	3.515	81.98	1
d	training	deleterious	1	+2.163	-1.550	31					3	0.822	35.65	1
d	training	deleterious	1	+2.161	-1.308	31					0	1.213	35.65	1
d	training	deleterious	0.967	+1.843	-1.415	32					0	3.713	81.98	1
d	training	deleterious	1	+2.907	-1.111	33					0			1
d	training	deleterious	1	+2.130	-1.111	32					0			1
d	training	deleterious	1	+3.842	-1.111	32					0			1
d	training	deleterious	1	+2.163	-1.453	64	0.071	-101	0.85	-1.22	0	0.798	25.00	1
d	training	deleterious	1	+2.498	-0.917	401					1	1.646	29.94	1
d	validation	deleterious	0.998	+1.415	-1.184	31					0			
d	validation	neutral	0.337	+1.766	-2.117	38					2	2.167	84.68	0
d	training	neutral	0.088	+0.876	-1.778	49					1	22.790	77.97	0
d	training	deleterious	1	+2.561	-0.949	49					0			0
d	validation	deleterious	0.994	+1.032	-1.280	49					1	5.121	56.45	1
d	training	deleterious	1	+2.561	-0.763	50					0			1
d	training	deleterious	1	+2.988	-0.972	51					2			1
d	training	deleterious	0.999	+2.103	-1.425	51					1	2.621	71.26	1
d	validation	deleterious	1	+1.787	-1.398	40	0.487	-29	0.56	-0.99	1			1
d	training	deleterious	1	+2.095	-1.348	40	0.312	84	0.93	-0.55	0			1
d	training	deleterious	0.999	+1.487	-1.255	40	0.385	30	1.3	-0.43	0			1
d	validation	deleterious	1	+2.006	-1.115	40	0.105	-23	0.25	-0.31	0			1
d	training	deleterious	1	+1.487	-1.255	31					1			1
d	training	deleterious	0.995	+1.834	-1.341	48					0	2.792	61.24	1
d	validation	deleterious	0.991	+1.786	-1.348	48					0	4.046	44.76	1
d	training	deleterious	0.639	+1.388	-2.315	48					2	3.248	61.24	0
d	training	deleterious	0.918	+1.902	-1.674	26					0	2.178	77.39	1
d	training	neutral	0	-1.961	-3.520	50					0	21.013	77.39	1
d	training	deleterious	0.989	+1.532	-1.203	178					1	12.219	75.44	1
d	training	deleterious	0.995	+2.129	-1.638	51					1	2.530	76.02	0
d	training	deleterious	1	+2.901	-1.004	69					1			1
d	training	deleterious	0.999	+1.955	-1.653	62					2	1.439	33.56	1
d	training	deleterious	0.998	+2.022	-1.643	52					1	1.860	63.89	1
d	validation	deleterious	1	+2.937	-1.431	37					1	0.482	32.20	0
d	validation	deleterious	1	+2.900	-0.934	42					0	0.177	7.24	0
d	training	deleterious	1	+2.379	-1.005	39					0			0
d	training	deleterious	1	+2.186	-1.295	61					0	0.361	14.69	0
d	training	neutral	0.007	+0.888	-1.804	42					0	31.939	82.86	0
d	training	deleterious	1	+2.123	-1.152	85	0.016	78	0.82	-0.99	1	0.244	5.21	1
d	training	deleterious	0.879	+1.726	-1.466	60					0	4.194	80.37	1
d	training	deleterious	1	+3.241	-1.005	176	0.017	-20	1.03	-1.12	1	1.452	71.11	1
d	training	deleterious	0.849	+2.378	-1.703	168					0	3.145	80.37	0
d	training	deleterious	1	+2.640	-1.112	90		23	0.25	-0.12	0	0.673	48.02	1
d	training	deleterious	1	+2.142	-1.046	88		28	0.22	-0.75	0	4.046	49.26	1
d	training	deleterious	1	+3.720	-1.184	37		-65	1.66	-0.87	1			1
d	training	deleterious	1	+1.915	-1.081	44					0	1.762	38.64	0
d	training	deleterious	1	+3.062	-1.010	47					0			0
d	training	deleterious	1	+3.077	-0.795	52					2			1
d	training	deleterious	0.997	+1.293	-1.072	49					0	12.429	39.24	1
d	training	neutral	0.446	+1.003	-1.434	123	0.662	-23	0.25	-0.06	0	11.622	80.08	0
d	training	deleterious	0.565	+2.156	-2.510	131	0.851	9	0.47	1.21	0	2.096	80.08	1
d	training	deleterious	1	+3.221	-0.743	143	0.184	113	0.91	-0.64	2	0.953	52.03	1
d	training	deleterious	1	+1.998	-0.962	143	0.325	-23	0.03	-0.80	0	2.207	52.03	1
d	validation	deleterious	1	+3.942	-1.091	142	0.376	-65	1.66	-0.60	1	1.429	66.67	1
d	training	deleterious	0.993	+1.426	-1.091	142	0.376	-20	1.03	-0.60	1	20.148	66.67	1
d	training	deleterious	1	+2.850	-0.908	138	0.736	80	0.73	0.23	0	1.665	50.00	1
d	training	deleterious	0.999	+3.031	-1.382	138	0.238	9	0.47	0.00	0	1.315	67.48	1
d	training	deleterious	1	+2.346	-0.764	133	0.134	-51	0.46	-0.65	0			1
d	training	deleterious	0.998	+2.162	-1.294	133		-48	0.75	-1.11	2	4.396	66.67	1
d	training	deleterious	0.752	+1.248	-1.145	132	0.073	27	0.29	0.16	0	17.751	59.76	1
d	training	deleterious	1	+2.808	-0.905	130	0.007	57	0.98	0.00	1	1.594	50.41	1
d	training	deleterious	1	+2.586	-0.985	29					0			1
d	training	deleterious	1	+4.229	-1.002	57	0.175	54	1.67	-0.90	1			1
d	training	deleterious	1	+2.954	-1.006	125					2	0.896	30.77	1
d	training	deleterious	1	+2.636	-0.890	127					0			1
d	training	neutral	0.392	+0.760	-1.560	30					1	17.688	82.68	
d	validation	deleterious	1	+2.958	-0.705	54	0.011	80	0.73	-0.56	0			0
d	training	deleterious	1	+3.509	-1.443	52					1	0.687	61.85	1
d	training	deleterious	1	+2.774	-1.443	52					1	1.209	61.85	1
d	training	deleterious	1	+2.379	-1.271	53					0	1.190	64.66	1
d	validation	deleterious	1	+2.762	-0.809	51					0			1
d	training	deleterious	0.999	+3.076	-2.010	57					1	0.776	85.90	1
d	training	deleterious	0.998	+3.129	-1.535	68					0	1.386	71.76	0
d	training	deleterious	1	+1.912	-1.164	68	0.408	52	0.44	-0.07	1	1.982	64.69	0
d	training	deleterious	0.989	+1.850	-1.259	68	0.534	52	0.44	0.20	0	3.566	79.01	0
d	training	deleterious	1	+2.762	-0.809	68	0.011	80	0.73	-1.19	0			1
d	training	deleterious	1	+2.169	-0.809	69	0.011	29	0.02	0.28	0			1
d	training	deleterious	1	+1.953	-1.164	71					0	0.658	19.08	1
d	training	deleterious	1	+1.857	-1.393	72	0.010	28	0.22	-1.15	1	1.038	26.15	1
d	training	deleterious	0.997	+2.795	-1.918	71						1.079	79.01	1
d	training	deleterious	0.85	+1.800	-1.918	71					0	1.900	79.01	1
d	training	deleterious	1	+2.762	-0.809	71		80	0.73	-0.68	0			1
d	training	deleterious	1	+1.870	-1.210	71	0.076	40	0.38	-0.87	0			1
d	training	deleterious	0.947	+1.480	-1.672	69					1	10.320	79.39	1
d	validation	deleterious	1	+3.593	-1.552	69	0.120	54	1.67	-0.36	1	0.631	79.39	1
d	training	neutral	0.019	+0.535	-1.622	69					0	32.985	79.39	1
d	training	deleterious	1	+2.579	-0.985	68		80	0.73	-0.24	0	1.101	26.72	1
d	training	deleterious	0.91	+1.458	-1.591	68	0.249	-30	1.3	-0.29	0	6.682	71.95	1
d	training	deleterious	0.998	+0.834	-1.326	66	0.009	-84	0.93	-0.18	0	14.228	64.69	1
d	training	deleterious	0.998	+2.467	-1.151	66	0.494	80	0.73	0.65	0	2.221	70.99	1
d	training	deleterious	0.992	+2.466	-1.804	67	0.303	-20	1.03	-0.01	1	2.214	72.33	1
d	training	deleterious	1	+1.973	-1.292	65	0.015	4	0.3	-0.72	0	1.442	17.56	1
d	validation	deleterious	0.968	+1.755	-1.559	65	0.032	-47	0.77	-0.46	2	2.764	82.25	1
d	training	deleterious	1	+2.558	-1.231	65	0.022	-82	0.96	-0.64	0	0.272	16.98	1
d	training	deleterious	1	+2.251	-1.149	65	0.024	-130	0.87	-0.59				1
d	validation	deleterious	1	+1.576	-1.149	65	0.024	-23	0.03	-0.59	0			1
d	training	deleterious	1	+2.586	-0.985	57		29	1.19	-0.82	0			1
d	training	deleterious	1	+1.965	-0.985	57	0.299	-51	0.46	-0.20	0			1
d	validation	deleterious	1	+1.603	-1.067	57	0.022	-28	0.22	-0.85	2			1
d	training	neutral	0.304	+0.442	-1.808	56					2	5.086	75.57	1
d	training	deleterious	1	+4.095	-0.809	56	0.805	48	0.75	1.67	1			1
d	validation	deleterious	0.996	+2.040	-1.580	57	0.112	23	0.25	-0.76	0	2.390	85.31	1
d	training	deleterious	0.999	+3.044	-1.947	57					1	1.440	85.31	1
d	training	deleterious	1	+2.420	-1.137	57	0.356	113	0.91	-0.90	1	9.144	85.31	1
d	training	deleterious	1	+2.695	-1.256	56		23	0.11	-1.01	1	2.141	85.31	1
d	training	deleterious	0.989	+2.486	-1.390	56					0	1.890	85.31	1
d	training	deleterious	1	+2.009	-1.194	55	0.305	-19	0.73	0.75	0			1
